Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Election Day_ballots,Election Day_votes,Election Day_under_votes,Election Day_over_votes,Mail-in_ballots,Mail-in_votes,Mail-in_under_votes,Mail-in_over_votes,Absentee_ballots,Absentee_votes,Absentee_under_votes,Absentee_over_votes,Provisional_ballots,Provisional_votes,Provisional_under_votes,Provisional_over_votes
Bryn Athyn,,1,0,7,7,946,0.85,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,806,472,4,0,554,267,2,0,221,187,2,0,0,0,0,0,31,18,0,0
Bryn Athyn,,1,0,7,7,946,0.85,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,806,300,4,0,554,265,2,0,221,23,2,0,0,0,0,0,31,12,0,0
Bryn Athyn,,1,0,7,7,946,0.85,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,806,28,4,0,554,19,2,0,221,9,2,0,0,0,0,0,31,0,0,0
Bryn Athyn,,1,0,7,7,946,0.85,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,806,419,31,0,554,243,12,0,221,159,18,0,0,0,0,0,31,17,1,0
Bryn Athyn,,1,0,7,7,946,0.85,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,806,316,31,0,554,269,12,0,221,34,18,0,0,0,0,0,31,13,1,0
Bryn Athyn,,1,0,7,7,946,0.85,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,806,27,31,0,554,20,12,0,221,7,18,0,0,0,0,0,31,0,1,0
Bryn Athyn,,1,0,7,7,946,0.85,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,806,13,31,0,554,10,12,0,221,3,18,0,0,0,0,0,31,0,1,0
Bryn Athyn,,1,0,7,7,946,0.85,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,806,384,35,0,554,216,16,0,221,151,18,0,0,0,0,0,31,17,1,0
Bryn Athyn,,1,0,7,7,946,0.85,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,806,335,35,0,554,282,16,0,221,40,18,0,0,0,0,0,31,13,1,0
Bryn Athyn,,1,0,7,7,946,0.85,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,806,44,35,0,554,33,16,0,221,11,18,0,0,0,0,0,31,0,1,0
Bryn Athyn,,1,0,7,7,946,0.85,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,806,8,35,0,554,7,16,0,221,1,18,0,0,0,0,0,31,0,1,0
Bryn Athyn,,1,0,7,7,946,0.85,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,806,384,34,0,554,217,14,0,221,151,19,0,0,0,0,0,31,16,1,0
Bryn Athyn,,1,0,7,7,946,0.85,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,806,345,34,0,554,291,14,0,221,41,19,0,0,0,0,0,31,13,1,0
Bryn Athyn,,1,0,7,7,946,0.85,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,806,34,34,0,554,24,14,0,221,9,19,0,0,0,0,0,31,1,1,0
Bryn Athyn,,1,0,7,7,946,0.85,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,806,9,34,0,554,8,14,0,221,1,19,0,0,0,0,0,31,0,1,0
Bryn Athyn,,1,0,7,7,946,0.85,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,806,413,10,0,554,227,5,0,221,169,4,0,0,0,0,0,31,17,1,0
Bryn Athyn,,1,0,7,7,946,0.85,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,806,383,10,0,554,322,5,0,221,48,4,0,0,0,0,0,31,13,1,0
Bryn Athyn,,1,0,7,7,946,0.85,21,21,Representative in the General Assembly 152nd District,,1,69,NANCY GUENST,C,68,DEM,806,383,26,0,554,217,8,0,221,150,18,0,0,0,0,0,31,16,0,0
Bryn Athyn,,1,0,7,7,946,0.85,21,21,Representative in the General Assembly 152nd District,,1,70,KAREN HOUCK,C,69,REP,806,336,26,0,554,287,8,0,221,35,18,0,0,0,0,0,31,14,0,0
Bryn Athyn,,1,0,7,7,946,0.85,21,21,Representative in the General Assembly 152nd District,,1,71,JOHN WEINRICH,C,70,IND,806,61,26,0,554,42,8,0,221,18,18,0,0,0,0,0,31,1,0,0
Collegeville 1,,1,0,8,8,1508,0.87,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1318,757,1,1,643,226,0,0,659,523,1,1,0,0,0,0,16,8,0,0
Collegeville 1,,1,0,8,8,1508,0.87,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1318,540,1,1,643,408,0,0,659,125,1,1,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1318,9,1,1,643,5,0,0,659,4,1,1,0,0,0,0,16,0,0,0
Collegeville 1,,1,0,8,8,1508,0.87,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1317,709,23,0,643,220,8,0,658,482,15,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1317,543,23,0,643,392,8,0,658,144,15,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1317,30,23,0,643,17,8,0,658,11,15,0,0,0,0,0,16,2,0,0
Collegeville 1,,1,0,8,8,1508,0.87,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1317,10,23,0,643,5,8,0,658,5,15,0,0,0,0,0,16,0,0,0
Collegeville 1,,1,0,8,8,1508,0.87,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1317,653,31,0,643,194,15,0,658,453,16,0,0,0,0,0,16,6,0,0
Collegeville 1,,1,0,8,8,1508,0.87,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1317,585,31,0,643,408,15,0,658,170,16,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1317,33,31,0,643,19,15,0,658,12,16,0,0,0,0,0,16,2,0,0
Collegeville 1,,1,0,8,8,1508,0.87,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1317,13,31,0,643,5,15,0,658,7,16,0,0,0,0,0,16,1,0,0
Collegeville 1,,1,0,8,8,1508,0.87,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1317,692,27,0,643,223,11,0,658,462,16,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1317,559,27,0,643,390,11,0,658,162,16,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1317,28,27,0,643,15,11,0,658,12,16,0,0,0,0,0,16,1,0,0
Collegeville 1,,1,0,8,8,1508,0.87,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1317,9,27,0,643,3,11,0,658,5,16,0,0,0,0,0,16,1,0,0
Collegeville 1,,1,0,8,8,1508,0.87,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1318,715,19,0,643,216,9,0,659,490,10,0,0,0,0,0,16,9,0,0
Collegeville 1,,1,0,8,8,1508,0.87,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1318,582,19,0,643,416,9,0,659,159,10,0,0,0,0,0,16,7,0,0
Collegeville 1,,1,0,8,8,1508,0.87,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,1317,720,27,0,643,223,12,0,658,488,15,0,0,0,0,0,16,9,0,0
Collegeville 1,,1,0,8,8,1508,0.87,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,1317,567,27,0,643,405,12,0,658,155,15,0,0,0,0,0,16,7,0,0
Collegeville 2,,1,0,9,9,1252,0.61,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,762,508,0,0,484,281,0,0,270,221,0,0,0,0,0,0,8,6,0,0
Collegeville 2,,1,0,9,9,1252,0.61,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,762,245,0,0,484,196,0,0,270,47,0,0,0,0,0,0,8,2,0,0
Collegeville 2,,1,0,9,9,1252,0.61,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,762,8,0,0,484,7,0,0,270,1,0,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,762,489,16,0,484,263,10,0,270,219,6,0,0,0,0,0,8,7,0,0
Collegeville 2,,1,0,9,9,1252,0.61,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,762,230,16,0,484,188,10,0,270,41,6,0,0,0,0,0,8,1,0,0
Collegeville 2,,1,0,9,9,1252,0.61,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,762,14,16,0,484,13,10,0,270,1,6,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,762,13,16,0,484,10,10,0,270,3,6,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,762,455,20,0,484,246,13,0,270,202,7,0,0,0,0,0,8,7,0,0
Collegeville 2,,1,0,9,9,1252,0.61,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,762,245,20,0,484,194,13,0,270,50,7,0,0,0,0,0,8,1,0,0
Collegeville 2,,1,0,9,9,1252,0.61,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,762,22,20,0,484,18,13,0,270,4,7,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,762,20,20,0,484,13,13,0,270,7,7,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,762,471,20,0,484,259,13,0,270,206,7,0,0,0,0,0,8,6,0,0
Collegeville 2,,1,0,9,9,1252,0.61,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,762,241,20,0,484,191,13,0,270,49,7,0,0,0,0,0,8,1,0,0
Collegeville 2,,1,0,9,9,1252,0.61,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,762,13,20,0,484,9,13,0,270,3,7,0,0,0,0,0,8,1,0,0
Collegeville 2,,1,0,9,9,1252,0.61,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,762,17,20,0,484,12,13,0,270,5,7,0,0,0,0,0,8,0,0,0
Collegeville 2,,1,0,9,9,1252,0.61,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,762,494,10,0,484,270,7,0,270,218,3,0,0,0,0,0,8,6,0,0
Collegeville 2,,1,0,9,9,1252,0.61,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,762,257,10,0,484,207,7,0,270,48,3,0,0,0,0,0,8,2,0,0
Collegeville 2,,1,0,9,9,1252,0.61,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,762,489,19,0,484,272,11,0,270,211,7,0,0,0,0,0,8,6,1,0
Collegeville 2,,1,0,9,9,1252,0.61,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,762,254,19,0,484,201,11,0,270,52,7,0,0,0,0,0,8,1,1,0
Collegeville 3,,1,0,10,10,792,0.91,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,717,434,1,0,383,171,1,0,333,262,0,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,717,271,1,0,383,209,1,0,333,62,0,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,717,5,1,0,383,1,1,0,333,4,0,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,717,400,17,0,383,156,7,0,333,243,10,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,717,283,17,0,383,211,7,0,333,72,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,717,8,17,0,383,5,7,0,333,3,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,717,9,17,0,383,4,7,0,333,5,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,717,364,15,0,383,138,5,0,333,225,10,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,717,312,15,0,383,222,5,0,333,90,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,717,18,15,0,383,13,5,0,333,5,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,717,7,15,0,383,4,5,0,333,3,10,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,717,375,15,0,383,148,6,0,333,226,9,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,717,302,15,0,383,216,6,0,333,86,9,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,717,11,15,0,383,6,6,0,333,5,9,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,717,13,15,0,383,6,6,0,333,7,9,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,717,394,6,0,383,153,3,0,333,240,3,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,717,316,6,0,383,227,3,0,333,89,3,0,0,0,0,0,1,0,0,0
Collegeville 3,,1,0,10,10,792,0.91,19,19,Representative in the General Assembly 150th District,,1,63,JOE WEBSTER,C,62,DEM,717,398,14,0,383,160,4,0,333,237,10,0,0,0,0,0,1,1,0,0
Collegeville 3,,1,0,10,10,792,0.91,19,19,Representative in the General Assembly 150th District,,1,64,BETH ANN BITTNER MAZZA,C,63,REP,717,304,14,0,383,219,4,0,333,85,10,0,0,0,0,0,1,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1169,781,2,0,577,291,1,0,585,485,1,0,0,0,0,0,7,5,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1169,364,2,0,577,270,1,0,585,92,1,0,0,0,0,0,7,2,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1169,18,2,0,577,13,1,0,585,5,1,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1169,734,20,0,577,274,9,0,585,455,11,0,0,0,0,0,7,5,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1169,371,20,0,577,263,9,0,585,106,11,0,0,0,0,0,7,2,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1169,31,20,0,577,22,9,0,585,9,11,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1169,12,20,0,577,8,9,0,585,4,11,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1169,674,29,0,577,247,12,0,585,422,17,0,0,0,0,0,7,5,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1169,400,29,0,577,276,12,0,585,122,17,0,0,0,0,0,7,2,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1169,43,29,0,577,29,12,0,585,14,17,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1169,23,29,0,577,13,12,0,585,10,17,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1169,704,23,0,577,261,9,0,585,439,14,0,0,0,0,0,7,4,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1169,390,23,0,577,273,9,0,585,115,14,0,0,0,0,0,7,2,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1169,36,23,0,577,22,9,0,585,14,14,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1169,14,23,0,577,11,9,0,585,3,14,0,0,0,0,0,7,0,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1169,748,21,0,577,281,9,0,585,462,12,0,0,0,0,0,7,5,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1169,397,21,0,577,287,9,0,585,108,12,0,0,0,0,0,7,2,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,8,8,Senator in the General Assembly 7th District,,1,30,VINCENT HUGHES,C,29,DEM,1169,917,203,0,577,400,136,0,585,511,66,0,0,0,0,0,7,6,1,0
Conshohocken 1,,1,0,11,11,1430,0.82,17,17,Representative in the General Assembly 148th District,,1,57,MARY JO DALEY,C,56,DEM,1169,768,33,0,577,291,11,0,585,472,22,0,0,0,0,0,7,5,0,0
Conshohocken 1,,1,0,11,11,1430,0.82,17,17,Representative in the General Assembly 148th District,,1,58,ALLEN ARTHUR ANDERSON,C,57,REP,1169,367,33,0,577,274,11,0,585,91,22,0,0,0,0,0,7,2,0,0
Conshohocken 2,,1,0,12,12,311,0.78,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,243,173,0,0,141,88,0,0,99,82,0,0,0,0,0,0,3,3,0,0
Conshohocken 2,,1,0,12,12,311,0.78,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,243,67,0,0,141,52,0,0,99,15,0,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,243,2,0,0,141,0,0,0,99,2,0,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,243,161,5,0,141,84,1,0,99,75,3,0,0,0,0,0,3,2,1,0
Conshohocken 2,,1,0,12,12,311,0.78,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,243,68,5,0,141,52,1,0,99,16,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,243,3,5,0,141,1,1,0,99,2,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,243,6,5,0,141,3,1,0,99,3,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,243,147,7,0,141,73,3,0,99,72,3,0,0,0,0,0,3,2,1,0
Conshohocken 2,,1,0,12,12,311,0.78,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,243,69,7,0,141,54,3,0,99,15,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,243,13,7,0,141,8,3,0,99,5,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,243,5,7,0,141,3,3,0,99,2,3,0,0,0,0,0,3,0,1,0
Conshohocken 2,,1,0,12,12,311,0.78,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,243,157,5,0,141,81,2,0,99,73,3,0,0,0,0,0,3,3,0,0
Conshohocken 2,,1,0,12,12,311,0.78,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,243,67,5,0,141,50,2,0,99,17,3,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,243,8,5,0,141,5,2,0,99,3,3,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,243,5,5,0,141,3,2,0,99,2,3,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,243,165,3,0,141,83,0,0,99,79,3,0,0,0,0,0,3,3,0,0
Conshohocken 2,,1,0,12,12,311,0.78,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,243,75,3,0,141,58,0,0,99,17,3,0,0,0,0,0,3,0,0,0
Conshohocken 2,,1,0,12,12,311,0.78,8,8,Senator in the General Assembly 7th District,,1,30,VINCENT HUGHES,C,29,DEM,243,200,32,0,141,113,20,0,99,84,12,0,0,0,0,0,3,3,0,0
Conshohocken 2,,1,0,12,12,311,0.78,17,17,Representative in the General Assembly 148th District,,1,57,MARY JO DALEY,C,56,DEM,243,174,4,0,141,90,1,0,99,81,3,0,0,0,0,0,3,3,0,0
Conshohocken 2,,1,0,12,12,311,0.78,17,17,Representative in the General Assembly 148th District,,1,58,ALLEN ARTHUR ANDERSON,C,57,REP,243,65,4,0,141,50,1,0,99,15,3,0,0,0,0,0,3,0,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,1,1,Presidential Electors,,1,1,JOSEPH R BIDEN,C,1,DEM,1134,818,3,0,560,319,2,0,556,487,1,0,0,0,0,0,18,12,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,1,1,Presidential Electors,,1,2,DONALD J TRUMP,C,2,REP,1134,291,3,0,560,227,2,0,556,59,1,0,0,0,0,0,18,5,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,1,1,Presidential Electors,,1,3,JO JORGENSEN,C,3,LIB,1134,17,3,0,560,8,2,0,556,8,1,0,0,0,0,0,18,1,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,2,2,Attorney General,,1,6,JOSH SHAPIRO,C,5,DEM,1134,766,16,0,560,295,6,0,556,459,10,0,0,0,0,0,18,12,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,2,2,Attorney General,,1,7,HEATHER HEIDELBAUGH,C,6,REP,1134,313,16,0,560,233,6,0,556,76,10,0,0,0,0,0,18,4,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,2,2,Attorney General,,1,8,DANIEL WASSMER,C,7,LIB,1134,24,16,0,560,17,6,0,556,7,10,0,0,0,0,0,18,0,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,2,2,Attorney General,,1,9,RICHARD L WEISS,C,8,GRE,1134,12,16,0,560,7,6,0,556,4,10,0,0,0,0,0,18,1,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,3,3,Auditor General,,1,11,NINA AHMAD,C,10,DEM,1134,717,23,0,560,272,11,0,556,437,12,0,0,0,0,0,18,8,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,3,3,Auditor General,,1,12,TIMOTHY DEFOOR,C,11,REP,1134,337,23,0,560,243,11,0,556,89,12,0,0,0,0,0,18,5,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,3,3,Auditor General,,1,13,JENNIFER MOORE,C,12,LIB,1134,42,23,0,560,28,11,0,556,11,12,0,0,0,0,0,18,3,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,3,3,Auditor General,,1,14,OLIVIA FAISON,C,13,GRE,1134,13,23,0,560,5,11,0,556,7,12,0,0,0,0,0,18,1,0,0
Conshohocken 3,,1,0,13,13,1514,0.75,4,4,State Treasurer,,1,16,JOE TORSELLA,C,15,DEM,1134,728,22,0,560,276,8,0,556,441,13,0,0,0,0,0,18,11,1,0
Conshohocken 3,,1,0,13,13,1514,0.75,4,4,State Treasurer,,1,17,STACY L GARRITY,C,16,REP,1134,340,22,0,560,250,8,0,556,85,13,0,0,0,0,0,18,5,1,0
Conshohocken 3,,1,0,13,13,1514,0.75,4,4,State Treasurer,,1,18,JOE SOLOSKI,C,17,LIB,1134,30,22,0,560,18,8,0,556,11,13,0,0,0,0,0,18,1,1,0
Conshohocken 3,,1,0,13,13,1514,0.75,4,4,State Treasurer,,1,19,TIMOTHY RUNKLE,C,18,GRE,1134,13,22,0,560,7,8,0,556,6,13,0,0,0,0,0,18,0,1,0
Conshohocken 3,,1,0,13,13,1514,0.75,6,6,Representative in Congress 4th District,,1,24,MADELEINE DEAN,C,23,DEM,1134,755,24,0,560,292,10,0,556,452,12,0,0,0,0,0,18,11,2,0
Conshohocken 3,,1,0,13,13,1514,0.75,6,6,Representative in Congress 4th District,,1,25,KATHY BARNETTE,C,24,REP,1134,351,24,0,560,257,10,0,556,89,12,0,0,0,0,0,18,5,2,0
Conshohocken 3,,1,0,13,13,1514,0.75,8,8,Senator in the General Assembly 7th District,,1,30,VINCENT HUGHES,C,29,DEM,1134,925,159,0,560,408,116,0,556,503,39,0,0,0,0,0,18,14,4,0
